Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
537392,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-01-29 08:10:00,4.67,12500,United Kingdom,18.68,2010,1,2010-01,4,8
537392,22384,LUNCH BAG PINK POLKADOT,16,2010-01-29 08:10:00,1.51,12500,United Kingdom,24.16,2010,1,2010-01,4,8
537392,22728,ALARM CLOCK BAKELIKE PINK,2,2010-01-29 08:10:00,3.61,12500,United Kingdom,7.22,2010,1,2010-01,4,8
537392,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-01-29 08:10:00,2.21,12500,United Kingdom,2.21,2010,1,2010-01,4,8
537192,22469,HEART OF WICKER SMALL,5,2010-01-29 14:42:00,1.63,12749,Switzerland,8.149999999999999,2010,1,2010-01,4,14
538193,22469,HEART OF WICKER SMALL,2,2010-01-30 06:41:00,1.68,12482,United Kingdom,3.36,2010,1,2010-01,5,6
536858,22745,POPPY'S PLAYHOUSE BEDROOM,7,2010-01-30 11:19:00,2.24,12384,Belgium,15.680000000000001,2010,1,2010-01,5,11
536858,22730,ALARM CLOCK BAKELIKE IVORY,6,2010-01-30 11:19:00,4.1,12384,Belgium,24.599999999999998,2010,1,2010-01,5,11
536858,DOT,DOTCOM POSTAGE,4,2010-01-30 11:19:00,13.88,12384,Belgium,55.52,2010,1,2010-01,5,11
536858,22623,BOX OF VINTAGE JIGSAW BLOCKS,8,2010-01-30 11:19:00,5.37,12384,Belgium,42.96,2010,1,2010-01,5,11
536858,22423,REGENCY CAKESTAND 3 TIER,4,2010-01-30 11:19:00,11.77,12384,Belgium,47.08,2010,1,2010-01,5,11
537469,48187,DOORMAT NEW ENGLAND,6,2010-01-31 11:25:00,8.69,12567,United Kingdom,52.14,2010,1,2010-01,6,11
537469,47566,PARTY BUNTING,24,2010-01-31 11:25:00,4.85,12567,United Kingdom,116.39999999999999,2010,1,2010-01,6,11
537469,23298,SPOTTY BUNTING,13,2010-01-31 11:25:00,4.91,12567,United Kingdom,63.83,2010,1,2010-01,6,11
537469,71053,WHITE METAL LANTERN,9,2010-01-31 11:25:00,3.14,12567,United Kingdom,28.26,2010,1,2010-01,6,11
537256,22383,LUNCH BAG SUKI DESIGN,13,2010-02-01 07:33:00,1.53,12610,United Kingdom,19.89,2010,2,2010-02,0,7
537256,20727,LUNCH BAG BLACK SKULL,1,2010-02-01 07:33:00,1.5,12610,United Kingdom,1.5,2010,2,2010-02,0,7
537256,22384,LUNCH BAG PINK POLKADOT,20,2010-02-01 07:33:00,1.74,12610,United Kingdom,34.8,2010,2,2010-02,0,7
537256,DOT,DOTCOM POSTAGE,5,2010-02-01 07:33:00,14.86,12610,United Kingdom,74.3,2010,2,2010-02,0,7
537256,47566,PARTY BUNTING,2,2010-02-01 07:33:00,5.39,12610,United Kingdom,10.78,2010,2,2010-02,0,7
537256,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2010-02-01 07:33:00,4.09,12610,United Kingdom,81.8,2010,2,2010-02,0,7
537256,22386,JUMBO BAG PINK POLKADOT,13,2010-02-01 07:33:00,1.77,12610,United Kingdom,23.01,2010,2,2010-02,0,7
537256,22748,POPPY'S PLAYHOUSE KITCHEN,3,2010-02-01 07:33:00,1.94,12610,United Kingdom,5.82,2010,2,2010-02,0,7
537256,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-02-01 07:33:00,1.72,12610,United Kingdom,8.6,2010,2,2010-02,0,7
536430,M,MANUAL,64,2010-02-01 09:04:00,0.0,12430,France,0.0,2010,2,2010-02,0,9
537433,POST,POSTAGE,1,2010-02-01 10:24:00,18.18,12473,France,18.18,2010,2,2010-02,0,10
538086,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-02-01 11:20:00,5.2,12690,United Kingdom,5.2,2010,2,2010-02,0,11
538086,47566,PARTY BUNTING,6,2010-02-01 11:20:00,5.37,12690,United Kingdom,32.22,2010,2,2010-02,0,11
538086,22633,HAND WARMER UNION JACK,5,2010-02-01 11:20:00,1.81,12690,United Kingdom,9.05,2010,2,2010-02,0,11
538086,22632,HAND WARMER RED POLKA DOT,14,2010-02-01 11:20:00,1.67,12690,United Kingdom,23.38,2010,2,2010-02,0,11
538086,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-02-01 11:20:00,2.13,12690,United Kingdom,2.13,2010,2,2010-02,0,11
537357,23167,SMALL CERAMIC TOP STORAGE JAR,15,2010-02-02 10:29:00,0.87,12824,United Kingdom,13.05,2010,2,2010-02,1,10
537357,23084,RABBIT NIGHT LIGHT,1,2010-02-02 10:29:00,1.89,12824,United Kingdom,1.89,2010,2,2010-02,1,10
537883,23084,RABBIT NIGHT LIGHT,21,2010-02-02 12:58:00,1.76,12721,EIRE,36.96,2010,2,2010-02,1,12
537883,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-02-02 12:58:00,3.78,12721,EIRE,3.78,2010,2,2010-02,1,12
537883,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2010-02-02 12:58:00,1.37,12721,EIRE,16.44,2010,2,2010-02,1,12
537883,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-02-02 12:58:00,4.04,12721,EIRE,12.120000000000001,2010,2,2010-02,1,12
537883,22384,LUNCH BAG PINK POLKADOT,13,2010-02-02 12:58:00,1.63,12721,EIRE,21.189999999999998,2010,2,2010-02,1,12
537883,47566,PARTY BUNTING,12,2010-02-02 12:58:00,5.07,12721,EIRE,60.84,2010,2,2010-02,1,12
537883,84406B,CREAM CUPID HEARTS COAT HANGER,23,2010-02-02 12:58:00,2.76,12721,EIRE,63.48,2010,2,2010-02,1,12
537026,20727,LUNCH BAG BLACK SKULL,6,2010-02-03 13:14:00,1.61,12588,Spain,9.66,2010,2,2010-02,2,13
537458,23298,SPOTTY BUNTING,20,2010-02-03 17:59:00,5.16,12500,United Kingdom,103.2,2010,2,2010-02,2,17
536508,22382,LUNCH BAG SPACEBOY DESIGN,16,2010-02-04 06:25:00,1.67,12817,United Kingdom,26.72,2010,2,2010-02,3,6
536508,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-04 06:25:00,3.34,12817,United Kingdom,13.36,2010,2,2010-02,3,6
536508,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-02-04 06:25:00,3.7,12817,United Kingdom,7.4,2010,2,2010-02,3,6
536508,22197,POPCORN HOLDER,24,2010-02-04 06:25:00,0.87,12817,United Kingdom,20.88,2010,2,2010-02,3,6
536508,DOT,DOTCOM POSTAGE,16,2010-02-04 06:25:00,14.83,12817,United Kingdom,237.28,2010,2,2010-02,3,6
536508,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-02-04 06:25:00,3.48,12817,United Kingdom,20.88,2010,2,2010-02,3,6
537005,23167,SMALL CERAMIC TOP STORAGE JAR,1,2010-02-04 16:03:00,0.87,12538,United Kingdom,0.87,2010,2,2010-02,3,16
537005,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2010-02-04 16:03:00,3.9,12538,United Kingdom,15.6,2010,2,2010-02,3,16
536595,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-04 16:30:00,2.59,12562,United Kingdom,2.59,2010,2,2010-02,3,16
536595,22383,LUNCH BAG SUKI DESIGN,7,2010-02-04 16:30:00,1.72,12562,United Kingdom,12.04,2010,2,2010-02,3,16
536595,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-02-04 16:30:00,4.33,12562,United Kingdom,12.99,2010,2,2010-02,3,16
536595,23084,RABBIT NIGHT LIGHT,1,2010-02-04 16:30:00,1.8,12562,United Kingdom,1.8,2010,2,2010-02,3,16
536595,23167,SMALL CERAMIC TOP STORAGE JAR,3,2010-02-04 16:30:00,0.83,12562,United Kingdom,2.4899999999999998,2010,2,2010-02,3,16
536595,23298,SPOTTY BUNTING,1,2010-02-04 16:30:00,5.1,12562,United Kingdom,5.1,2010,2,2010-02,3,16
536595,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-04 16:30:00,4.01,12562,United Kingdom,8.02,2010,2,2010-02,3,16
536595,20725,LUNCH BAG RED RETROSPOT,24,2010-02-04 16:30:00,1.67,12562,United Kingdom,40.08,2010,2,2010-02,3,16
536595,22384,LUNCH BAG PINK POLKADOT,12,2010-02-04 16:30:00,1.63,12562,United Kingdom,19.56,2010,2,2010-02,3,16
536595,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-02-04 16:30:00,4.83,12562,United Kingdom,4.83,2010,2,2010-02,3,16
536658,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-02-05 07:18:00,3.58,12844,United Kingdom,10.74,2010,2,2010-02,4,7
536658,22727,ALARM CLOCK BAKELIKE RED,7,2010-02-05 07:18:00,3.81,12844,United Kingdom,26.67,2010,2,2010-02,4,7
536658,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-05 07:18:00,4.4,12844,United Kingdom,8.8,2010,2,2010-02,4,7
536658,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-02-05 07:18:00,2.6,12844,United Kingdom,26.0,2010,2,2010-02,4,7
536658,POST,POSTAGE,8,2010-02-05 07:18:00,17.04,12844,United Kingdom,136.32,2010,2,2010-02,4,7
536658,22384,LUNCH BAG PINK POLKADOT,5,2010-02-05 07:18:00,1.68,12844,United Kingdom,8.4,2010,2,2010-02,4,7
537653,23300,GARDENERS KNEELING PAD CUP OF TEA,9,2010-02-05 10:54:00,2.0,12777,United Kingdom,18.0,2010,2,2010-02,4,10
537653,47566,PARTY BUNTING,15,2010-02-05 10:54:00,4.91,12777,United Kingdom,73.65,2010,2,2010-02,4,10
537653,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-02-05 10:54:00,2.25,12777,United Kingdom,2.25,2010,2,2010-02,4,10
537653,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-02-05 10:54:00,1.31,12777,United Kingdom,3.93,2010,2,2010-02,4,10
537554,22198,SMALL HEART FLOWERS HOOK,1,2010-02-05 17:08:00,0.9,12821,United Kingdom,0.9,2010,2,2010-02,4,17
537554,47566,PARTY BUNTING,1,2010-02-05 17:08:00,4.52,12821,United Kingdom,4.52,2010,2,2010-02,4,17
537554,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2010-02-05 17:08:00,1.96,12821,United Kingdom,7.84,2010,2,2010-02,4,17
537113,48187,DOORMAT NEW ENGLAND,1,2010-02-06 09:31:00,7.71,12670,United Kingdom,7.71,2010,2,2010-02,5,9
537113,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-02-06 09:31:00,2.78,12670,United Kingdom,8.34,2010,2,2010-02,5,9
537113,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-02-06 09:31:00,3.39,12670,United Kingdom,10.17,2010,2,2010-02,5,9
537113,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-02-06 09:31:00,1.29,12670,United Kingdom,1.29,2010,2,2010-02,5,9
537113,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-02-06 09:31:00,2.1,12670,United Kingdom,4.2,2010,2,2010-02,5,9
537113,22197,POPCORN HOLDER,1,2010-02-06 09:31:00,0.78,12670,United Kingdom,0.78,2010,2,2010-02,5,9
537113,22469,HEART OF WICKER SMALL,6,2010-02-06 09:31:00,1.49,12670,United Kingdom,8.94,2010,2,2010-02,5,9
538189,71053,WHITE METAL LANTERN,16,2010-02-06 11:06:00,3.17,12844,United Kingdom,50.72,2010,2,2010-02,5,11
538189,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,7,2010-02-06 11:06:00,4.44,12844,United Kingdom,31.080000000000002,2010,2,2010-02,5,11
538189,48187,DOORMAT NEW ENGLAND,11,2010-02-06 11:06:00,7.6,12844,United Kingdom,83.6,2010,2,2010-02,5,11
538189,85099B,JUMBO BAG RED RETROSPOT,1,2010-02-06 11:06:00,2.05,12844,United Kingdom,2.05,2010,2,2010-02,5,11
538189,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-02-06 11:06:00,2.3,12844,United Kingdom,4.6,2010,2,2010-02,5,11
537755,22382,LUNCH BAG SPACEBOY DESIGN,6,2010-02-06 11:43:00,1.49,12516,United Kingdom,8.94,2010,2,2010-02,5,11
537755,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2010-02-06 11:43:00,3.98,12516,United Kingdom,87.56,2010,2,2010-02,5,11
537755,DOT,DOTCOM POSTAGE,11,2010-02-06 11:43:00,15.96,12516,United Kingdom,175.56,2010,2,2010-02,5,11
537889,23084,RABBIT NIGHT LIGHT,1,2010-02-07 10:05:00,1.99,12357,United Kingdom,1.99,2010,2,2010-02,6,10
537889,DOT,DOTCOM POSTAGE,1,2010-02-07 10:05:00,13.52,12357,United Kingdom,13.52,2010,2,2010-02,6,10
537889,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2010-02-07 10:05:00,4.75,12357,United Kingdom,114.0,2010,2,2010-02,6,10
537889,20727,LUNCH BAG BLACK SKULL,17,2010-02-07 10:05:00,1.52,12357,United Kingdom,25.84,2010,2,2010-02,6,10
537067,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-02-07 11:08:00,2.76,12613,Germany,13.799999999999999,2010,2,2010-02,6,11
537067,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-02-07 11:08:00,4.25,12613,Germany,4.25,2010,2,2010-02,6,11
537195,22423,REGENCY CAKESTAND 3 TIER,14,2010-02-08 09:02:00,12.23,12373,United Kingdom,171.22,2010,2,2010-02,0,9
537195,22633,HAND WARMER UNION JACK,2,2010-02-08 09:02:00,2.0,12373,United Kingdom,4.0,2010,2,2010-02,0,9
537195,22622,BOX OF VINTAGE ALPHABET BLOCKS,17,2010-02-08 09:02:00,4.58,12373,United Kingdom,77.86,2010,2,2010-02,0,9
537195,48187,DOORMAT NEW ENGLAND,5,2010-02-08 09:02:00,8.16,12373,United Kingdom,40.8,2010,2,2010-02,0,9
537195,DOT,DOTCOM POSTAGE,3,2010-02-08 09:02:00,16.29,12373,United Kingdom,48.87,2010,2,2010-02,0,9
537195,23084,RABBIT NIGHT LIGHT,17,2010-02-08 09:02:00,2.03,12373,United Kingdom,34.51,2010,2,2010-02,0,9
536579,M,MANUAL,1,2010-02-08 14:40:00,0.0,12820,United Kingdom,0.0,2010,2,2010-02,0,14
536579,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2010-02-08 14:40:00,2.19,12820,United Kingdom,6.57,2010,2,2010-02,0,14
537658,20725,LUNCH BAG RED RETROSPOT,5,2010-02-09 09:46:00,1.77,12651,Italy,8.85,2010,2,2010-02,1,9
537658,48187,DOORMAT NEW ENGLAND,1,2010-02-09 09:46:00,8.73,12651,Italy,8.73,2010,2,2010-02,1,9
537658,23084,RABBIT NIGHT LIGHT,2,2010-02-09 09:46:00,1.69,12651,Italy,3.38,2010,2,2010-02,1,9
537658,22623,BOX OF VINTAGE JIGSAW BLOCKS,11,2010-02-09 09:46:00,4.52,12651,Italy,49.72,2010,2,2010-02,1,9
537658,23166,MEDIUM CERAMIC TOP STORAGE JAR,5,2010-02-09 09:46:00,1.19,12651,Italy,5.949999999999999,2010,2,2010-02,1,9
537658,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,15,2010-02-09 09:46:00,3.88,12651,Italy,58.199999999999996,2010,2,2010-02,1,9
537658,23167,SMALL CERAMIC TOP STORAGE JAR,22,2010-02-09 09:46:00,0.91,12651,Italy,20.02,2010,2,2010-02,1,9
536682,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2010-02-09 12:22:00,3.08,12648,France,64.68,2010,2,2010-02,1,12
536682,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2010-02-09 12:22:00,4.99,12648,France,4.99,2010,2,2010-02,1,12
536682,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-02-09 12:22:00,0.5,12648,France,0.5,2010,2,2010-02,1,12
538325,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2010-02-09 12:41:00,5.24,12631,United Kingdom,15.72,2010,2,2010-02,1,12
537576,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2010-02-09 14:03:00,1.92,12510,Switzerland,7.68,2010,2,2010-02,1,14
537576,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-02-09 14:03:00,2.01,12510,Switzerland,4.02,2010,2,2010-02,1,14
537576,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-02-09 14:03:00,4.63,12510,Switzerland,4.63,2010,2,2010-02,1,14
537576,22386,JUMBO BAG PINK POLKADOT,10,2010-02-09 14:03:00,1.96,12510,Switzerland,19.6,2010,2,2010-02,1,14
537644,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-02-10 09:27:00,4.58,12475,United Kingdom,4.58,2010,2,2010-02,2,9
538098,85099C,JUMBO BAG STRAWBERRY,1,2010-02-10 12:44:00,2.07,12391,United Kingdom,2.07,2010,2,2010-02,2,12
538098,22310,PANTRY MAGNETIC SHOPPING LIST,1,2010-02-10 12:44:00,2.11,12391,United Kingdom,2.11,2010,2,2010-02,2,12
538098,47566,PARTY BUNTING,4,2010-02-10 12:44:00,4.49,12391,United Kingdom,17.96,2010,2,2010-02,2,12
538098,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-02-10 12:44:00,1.77,12391,United Kingdom,1.77,2010,2,2010-02,2,12
538098,23167,SMALL CERAMIC TOP STORAGE JAR,4,2010-02-10 12:44:00,0.79,12391,United Kingdom,3.16,2010,2,2010-02,2,12
538098,22728,ALARM CLOCK BAKELIKE PINK,3,2010-02-10 12:44:00,3.99,12391,United Kingdom,11.97,2010,2,2010-02,2,12
537412,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-02-11 08:09:00,3.45,12414,Netherlands,13.8,2010,2,2010-02,3,8
536981,85099C,JUMBO BAG STRAWBERRY,1,2010-02-11 10:26:00,2.12,12697,United Kingdom,2.12,2010,2,2010-02,3,10
537730,22310,PANTRY MAGNETIC SHOPPING LIST,1,2010-02-11 12:06:00,1.83,12838,Sweden,1.83,2010,2,2010-02,3,12
537730,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-02-11 12:06:00,1.83,12838,Sweden,29.28,2010,2,2010-02,3,12
537730,22384,LUNCH BAG PINK POLKADOT,6,2010-02-11 12:06:00,1.74,12838,Sweden,10.44,2010,2,2010-02,3,12
538306,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2010-02-11 13:18:00,4.25,12380,United Kingdom,85.0,2010,2,2010-02,3,13
538306,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,22,2010-02-11 13:18:00,3.81,12380,United Kingdom,83.82000000000001,2010,2,2010-02,3,13
538306,22386,JUMBO BAG PINK POLKADOT,7,2010-02-11 13:18:00,2.04,12380,United Kingdom,14.280000000000001,2010,2,2010-02,3,13
538306,21754,HOME BUILDING BLOCK WORD,1,2010-02-11 13:18:00,6.22,12380,United Kingdom,6.22,2010,2,2010-02,3,13
538306,20727,LUNCH BAG BLACK SKULL,1,2010-02-11 13:18:00,1.6,12380,United Kingdom,1.6,2010,2,2010-02,3,13
538061,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-02-12 10:37:00,2.66,12819,United Kingdom,47.88,2010,2,2010-02,4,10
538061,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-02-12 10:37:00,2.31,12819,United Kingdom,2.31,2010,2,2010-02,4,10
537020,POST,POSTAGE,14,2010-02-12 12:10:00,19.64,12396,Portugal,274.96000000000004,2010,2,2010-02,4,12
537020,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2010-02-12 12:10:00,4.9,12396,Portugal,24.5,2010,2,2010-02,4,12
537020,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-02-12 12:10:00,4.42,12396,Portugal,48.62,2010,2,2010-02,4,12
537020,21754,HOME BUILDING BLOCK WORD,4,2010-02-12 12:10:00,6.46,12396,Portugal,25.84,2010,2,2010-02,4,12
537501,22748,POPPY'S PLAYHOUSE KITCHEN,23,2010-02-13 08:53:00,2.08,12485,United Kingdom,47.84,2010,2,2010-02,5,8
537501,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-02-13 08:53:00,3.77,12485,United Kingdom,15.08,2010,2,2010-02,5,8
537501,DOT,DOTCOM POSTAGE,1,2010-02-13 08:53:00,13.51,12485,United Kingdom,13.51,2010,2,2010-02,5,8
537501,22469,HEART OF WICKER SMALL,4,2010-02-13 08:53:00,1.66,12485,United Kingdom,6.64,2010,2,2010-02,5,8
537996,M,MANUAL,10,2010-02-13 12:53:00,0.0,12539,United Kingdom,0.0,2010,2,2010-02,5,12
537996,23167,SMALL CERAMIC TOP STORAGE JAR,4,2010-02-13 12:53:00,0.9,12539,United Kingdom,3.6,2010,2,2010-02,5,12
538012,22197,POPCORN HOLDER,34,2010-02-14 19:58:00,0.78,12410,United Kingdom,26.52,2010,2,2010-02,6,19
538012,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-02-14 19:58:00,3.28,12410,United Kingdom,3.28,2010,2,2010-02,6,19
538012,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2010-02-14 19:58:00,4.59,12410,United Kingdom,13.77,2010,2,2010-02,6,19
538012,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-02-14 19:58:00,3.46,12410,United Kingdom,6.92,2010,2,2010-02,6,19
538012,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-02-14 19:58:00,1.91,12410,United Kingdom,1.91,2010,2,2010-02,6,19
538012,21777,RECIPE BOX WITH METAL HEART,5,2010-02-14 19:58:00,8.12,12410,United Kingdom,40.599999999999994,2010,2,2010-02,6,19
538012,22469,HEART OF WICKER SMALL,3,2010-02-14 19:58:00,1.75,12410,United Kingdom,5.25,2010,2,2010-02,6,19
537331,84406B,CREAM CUPID HEARTS COAT HANGER,19,2010-02-15 08:08:00,2.52,12598,Italy,47.88,2010,2,2010-02,0,8
537331,POST,POSTAGE,1,2010-02-15 08:08:00,16.32,12598,Italy,16.32,2010,2,2010-02,0,8
537331,22745,POPPY'S PLAYHOUSE BEDROOM,24,2010-02-15 08:08:00,1.93,12598,Italy,46.32,2010,2,2010-02,0,8
537331,22726,ALARM CLOCK BAKELIKE GREEN,17,2010-02-15 08:08:00,3.63,12598,Italy,61.71,2010,2,2010-02,0,8
537331,71053,WHITE METAL LANTERN,1,2010-02-15 08:08:00,3.63,12598,Italy,3.63,2010,2,2010-02,0,8
537797,23084,RABBIT NIGHT LIGHT,2,2010-02-15 08:15:00,1.67,12691,United Kingdom,3.34,2010,2,2010-02,0,8
537797,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-02-15 08:15:00,1.58,12691,United Kingdom,7.9,2010,2,2010-02,0,8
536574,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-02-15 09:09:00,2.78,12497,United Kingdom,2.78,2010,2,2010-02,0,9
536574,DOT,DOTCOM POSTAGE,1,2010-02-15 09:09:00,14.71,12497,United Kingdom,14.71,2010,2,2010-02,0,9
536574,85099C,JUMBO BAG STRAWBERRY,9,2010-02-15 09:09:00,2.03,12497,United Kingdom,18.27,2010,2,2010-02,0,9
536574,M,MANUAL,11,2010-02-15 09:09:00,0.0,12497,United Kingdom,0.0,2010,2,2010-02,0,9
536574,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-02-15 09:09:00,8.37,12497,United Kingdom,58.589999999999996,2010,2,2010-02,0,9
536574,22728,ALARM CLOCK BAKELIKE PINK,1,2010-02-15 09:09:00,3.74,12497,United Kingdom,3.74,2010,2,2010-02,0,9
536574,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-02-15 09:09:00,4.72,12497,United Kingdom,14.16,2010,2,2010-02,0,9
536574,23084,RABBIT NIGHT LIGHT,3,2010-02-15 09:09:00,1.79,12497,United Kingdom,5.37,2010,2,2010-02,0,9
536574,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-02-15 09:09:00,4.54,12497,United Kingdom,4.54,2010,2,2010-02,0,9
536574,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-02-15 09:09:00,1.25,12497,United Kingdom,1.25,2010,2,2010-02,0,9
536574,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-02-15 09:09:00,4.74,12497,United Kingdom,9.48,2010,2,2010-02,0,9
537299,22383,LUNCH BAG SUKI DESIGN,16,2010-02-16 08:48:00,1.78,12352,United Kingdom,28.48,2010,2,2010-02,1,8
537299,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-02-16 08:48:00,1.66,12352,United Kingdom,1.66,2010,2,2010-02,1,8
537299,48187,DOORMAT NEW ENGLAND,10,2010-02-16 08:48:00,8.05,12352,United Kingdom,80.5,2010,2,2010-02,1,8
537299,22386,JUMBO BAG PINK POLKADOT,12,2010-02-16 08:48:00,1.88,12352,United Kingdom,22.56,2010,2,2010-02,1,8
537299,22835,HOT WATER BOTTLE I AM SO POORLY,22,2010-02-16 08:48:00,4.74,12352,United Kingdom,104.28,2010,2,2010-02,1,8
537299,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-16 08:48:00,2.97,12352,United Kingdom,2.97,2010,2,2010-02,1,8
537299,22727,ALARM CLOCK BAKELIKE RED,7,2010-02-16 08:48:00,4.11,12352,United Kingdom,28.770000000000003,2010,2,2010-02,1,8
537718,23084,RABBIT NIGHT LIGHT,5,2010-02-16 12:38:00,1.68,12360,United Kingdom,8.4,2010,2,2010-02,1,12
537718,20725,LUNCH BAG RED RETROSPOT,9,2010-02-16 12:38:00,1.53,12360,United Kingdom,13.77,2010,2,2010-02,1,12
537718,22835,HOT WATER BOTTLE I AM SO POORLY,5,2010-02-16 12:38:00,5.29,12360,United Kingdom,26.45,2010,2,2010-02,1,12
537380,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-16 14:06:00,2.78,12834,United Kingdom,2.78,2010,2,2010-02,1,14
537380,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-02-16 14:06:00,3.83,12834,United Kingdom,3.83,2010,2,2010-02,1,14
537380,22198,SMALL HEART FLOWERS HOOK,52,2010-02-16 14:06:00,0.8,12834,United Kingdom,41.6,2010,2,2010-02,1,14
538055,22752,SET 7 BABUSHKA NESTING BOXES,12,2010-02-16 16:46:00,7.1,12500,United Kingdom,85.19999999999999,2010,2,2010-02,1,16
538055,POST,POSTAGE,1,2010-02-16 16:46:00,19.17,12500,United Kingdom,19.17,2010,2,2010-02,1,16
538055,22383,LUNCH BAG SUKI DESIGN,4,2010-02-16 16:46:00,1.71,12500,United Kingdom,6.84,2010,2,2010-02,1,16
538055,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-16 16:46:00,3.52,12500,United Kingdom,14.08,2010,2,2010-02,1,16
538055,22386,JUMBO BAG PINK POLKADOT,10,2010-02-16 16:46:00,2.11,12500,United Kingdom,21.099999999999998,2010,2,2010-02,1,16
538055,22423,REGENCY CAKESTAND 3 TIER,1,2010-02-16 16:46:00,13.58,12500,United Kingdom,13.58,2010,2,2010-02,1,16
538055,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-02-16 16:46:00,2.21,12500,United Kingdom,2.21,2010,2,2010-02,1,16
538055,22384,LUNCH BAG PINK POLKADOT,1,2010-02-16 16:46:00,1.64,12500,United Kingdom,1.64,2010,2,2010-02,1,16
536395,M,MANUAL,10,2010-02-18 09:16:00,0.0,12736,Germany,0.0,2010,2,2010-02,3,9
536395,22727,ALARM CLOCK BAKELIKE RED,1,2010-02-18 09:16:00,3.51,12736,Germany,3.51,2010,2,2010-02,3,9
